schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,unit_type,parent_unit_id,order,order_key,source_local_id,title_en,title_id,source_locator,source_content_sha256,target_locator,target_content_sha256,translation_state,rights_id,ancestry,path,label_status,assessment_closure,target_disposition,qa_event_ids
r014.backend.record,1.0.0,ttp.r014.unit.frontmatter.title-page.figure.cover,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,figure,ttp.r014.unit.frontmatter.title-page,1,0001,cover_art.eps,Cover art,Seni sampul,"{""end_line"":265,""path"":""authority/downloads/yaintt.tex"",""start_line"":265}",7e8c0cfeacdfb90cade5947206d6e9746d1607fef339a93a6299cb37ffdc0db2,"{""end_line"":288,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":286}",93a1249e02c8e275c5198ccaef561225864a2dc1389e6e3113bb0956e0178ca7,visually_checked,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.frontmatter"",""ttp.r014.unit.frontmatter.title-page"",""ttp.r014.unit.frontmatter.title-page.figure.cover""]",ttp.r014.unit.book/ttp.r014.unit.frontmatter/ttp.r014.unit.frontmatter.title-page/ttp.r014.unit.frontmatter.title-page.figure.cover,generated_stable_id,,,"[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.lem.euclids.proof,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary7,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,proof,ttp.r014.unit.lem.euclids,1,0001,generated:proof:lem:euclids,Proof,Bukti,"{""end_line"":1523,""path"":""authority/downloads/yaintt.tex"",""start_line"":1518}",b873de80e7f0c5ffb2ceb037834d9eeaa2d219e6e8bf0bcc122fae1a312a36e8,"{""end_line"":1685,""path"":""qa/frozen-boundaries/boundary7/yaintt-id.tex"",""start_line"":1680}",9c050d16f24b122fad4ff2ae481d8b1e84a038a6a343586a41dfb95e4b16d280,language_reviewed,rights.yaintt.id-id.derivative.boundary7,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.itc"",""ttp.r014.unit.lem.euclids"",""ttp.r014.unit.lem.euclids.proof""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.itc/ttp.r014.unit.lem.euclids/ttp.r014.unit.lem.euclids.proof,generated_stable_id,,,"[""ttp.r014.qa.section-itc-topology"",""ttp.r014.qa.section-itc-math"",""ttp.r014.qa.section-itc-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.lem.gcdafterdivision.proof,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary6,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,proof,ttp.r014.unit.lem.gcdafterdivision,1,0001,generated:proof:lem:gcdafterdivision,Proof,Bukti,"{""end_line"":1230,""path"":""authority/downloads/yaintt.tex"",""start_line"":1228}",1a7599870e4c965641ec4add627740e6cd1663124df99ea58cab54c0096055e9,"{""end_line"":1369,""path"":""qa/frozen-boundaries/boundary6/yaintt-id.tex"",""start_line"":1366}",62b11709ae80d4a1015295c20667ec4d7c5531d562aadddc52b94037611d5d75,language_reviewed,rights.yaintt.id-id.derivative.boundary6,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.ea"",""ttp.r014.unit.lem.gcdafterdivision"",""ttp.r014.unit.lem.gcdafterdivision.proof""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.ea/ttp.r014.unit.lem.gcdafterdivision/ttp.r014.unit.lem.gcdafterdivision.proof,generated_stable_id,,,"[""ttp.r014.qa.section-ea-topology"",""ttp.r014.qa.section-ea-math"",""ttp.r014.qa.section-ea-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.awtwwc.discussion.01,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary10,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,discussion,ttp.r014.unit.sec.awtwwc,1,0001,generated:discussion:sec:AWtWwC:01,Equivalence-relation motivation,Motivasi relasi ekuivalensi,"{""end_line"":1882,""path"":""authority/downloads/yaintt.tex"",""start_line"":1879}",5b5ee255b93e75081627bd3026557eb54c38b7231d467a1c550ab07ecd649918,"{""end_line"":2119,""path"":""qa/frozen-boundaries/boundary10/yaintt-id.tex"",""start_line"":2116}",7d2c3c02def768154cd46809bc5db5e6c96861da5c30ef5ef3892f9b23bd112d,language_reviewed,rights.yaintt.id-id.derivative.boundary10,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.awtwwc"",""ttp.r014.unit.sec.awtwwc.discussion.01""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.awtwwc/ttp.r014.unit.sec.awtwwc.discussion.01,generated_stable_id,,,"[""ttp.r014.qa.section-awtwwc-topology"",""ttp.r014.qa.section-awtwwc-math"",""ttp.r014.qa.section-awtwwc-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.awtwwc.exercise.01,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary10,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise,ttp.r014.unit.sec.awtwwc.exercises,1,0001,generated:exercise:sec:AWtWwC:01,Exercise 1,Latihan 1,"{""end_line"":2070,""path"":""authority/downloads/yaintt.tex"",""start_line"":2059}",b3c7db88c2cef256075558327eae90d285958caab98aa31a5ddf1497bdfb65dc,"{""end_line"":2316,""path"":""qa/frozen-boundaries/boundary10/yaintt-id.tex"",""start_line"":2304}",7183bd230651d005f37d397f2f66a2a047da3b683208d18ab53698681f1dcccc,language_reviewed,rights.yaintt.id-id.derivative.boundary10,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.awtwwc"",""ttp.r014.unit.sec.awtwwc.exercises"",""ttp.r014.unit.sec.awtwwc.exercise.01""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.awtwwc/ttp.r014.unit.sec.awtwwc.exercises/ttp.r014.unit.sec.awtwwc.exercise.01,generated_stable_id,"{""answers"":[],""hints"":[],""solutions"":[],""status"":""source_has_none""}",,"[""ttp.r014.qa.section-awtwwc-topology"",""ttp.r014.qa.section-awtwwc-math"",""ttp.r014.qa.section-awtwwc-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.crt.discussion.01,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary9,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,discussion,ttp.r014.unit.sec.crt,1,0001,generated:discussion:sec:CRT:01,Systems with different moduli,Sistem dengan modulus berbeda,"{""end_line"":1781,""path"":""authority/downloads/yaintt.tex"",""start_line"":1774}",c4de0eed9f12c895148a3550f0d0b658215bc03813beddc0b8c862de96a7b1d9,"{""end_line"":2005,""path"":""qa/frozen-boundaries/boundary9/yaintt-id.tex"",""start_line"":1999}",f5e9cb49f5e9a0ee96a4b82e604591b1a2c9a6791835b7c5a4bd10da7bdae652,language_reviewed,rights.yaintt.id-id.derivative.boundary9,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.crt"",""ttp.r014.unit.sec.crt.discussion.01""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.crt/ttp.r014.unit.sec.crt.discussion.01,generated_stable_id,,,"[""ttp.r014.qa.section-crt-topology"",""ttp.r014.qa.section-crt-math"",""ttp.r014.qa.section-crt-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.crt.exercise.01,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary9,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise,ttp.r014.unit.sec.crt.exercises,1,0001,generated:exercise:sec:CRT:01,Exercise 1,Latihan 1,"{""end_line"":1856,""path"":""authority/downloads/yaintt.tex"",""start_line"":1853}",2286381fa297dbe2b30a073eeb2fdddf4f312c8879708d43680316ecbdcc2598,"{""end_line"":2081,""path"":""qa/frozen-boundaries/boundary9/yaintt-id.tex"",""start_line"":2078}",b1d1e52b8bd2f27096cb6d9f210cf81c51ab912d3b3536ab27251a842eb9815c,language_reviewed,rights.yaintt.id-id.derivative.boundary9,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.crt"",""ttp.r014.unit.sec.crt.exercises"",""ttp.r014.unit.sec.crt.exercise.01""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.crt/ttp.r014.unit.sec.crt.exercises/ttp.r014.unit.sec.crt.exercise.01,generated_stable_id,"{""answers"":[],""hints"":[],""solutions"":[],""status"":""source_has_none""}",,"[""ttp.r014.qa.section-crt-topology"",""ttp.r014.qa.section-crt-math"",""ttp.r014.qa.section-crt-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.dada.definition.divisibility,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,definition,ttp.r014.unit.sec.dada.subsection.divisibility,1,0001,generated:definition:sec:DaDA:01,Divisibility,Keterbagian,"{""end_line"":664,""path"":""authority/downloads/yaintt.tex"",""start_line"":653}",beb77682b13de3949ed4496cc5e68094ca810969991f767daabb5f93e96c3d56,"{""end_line"":740,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":727}",cfee2b99d30d9e5735c8ce38d26d0762b33423b835e33399c01852e349638800,language_reviewed,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.dada"",""ttp.r014.unit.sec.dada.subsection.divisibility"",""ttp.r014.unit.sec.dada.definition.divisibility""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.dada/ttp.r014.unit.sec.dada.subsection.divisibility/ttp.r014.unit.sec.dada.definition.divisibility,generated_stable_id,,,"[""ttp.r014.qa.section-dada-topology"",""ttp.r014.qa.section-dada-math"",""ttp.r014.qa.section-dada-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.dada.discussion.01,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,discussion,ttp.r014.unit.sec.dada,1,0001,generated:discussion:sec:DaDA:01,Divisibility introduction,Pengantar keterbagian,"{""end_line"":650,""path"":""authority/downloads/yaintt.tex"",""start_line"":648}",33c56681243b5b811db17eeb9f1e1542cf66add2ec3f4f0f1d232b8074ba28ce,"{""end_line"":724,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":722}",4ddcaa4ed07a4264a8ca3b8b03967c13e2189ecf7da082fbe2a3da66523e14ef,language_reviewed,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.dada"",""ttp.r014.unit.sec.dada.discussion.01""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.dada/ttp.r014.unit.sec.dada.discussion.01,generated_stable_id,,,"[""ttp.r014.qa.section-dada-topology"",""ttp.r014.qa.section-dada-math"",""ttp.r014.qa.section-dada-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.dada.exercise.01,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise,ttp.r014.unit.sec.dada.exercises,1,0001,generated:exercise:sec:DaDA:01,Exercise 1,Latihan 1,"{""end_line"":786,""path"":""authority/downloads/yaintt.tex"",""start_line"":784}",9f68a246c32f09b6f55725d277519a808f0f8d33d17e2b66a304047ff4f6854b,"{""end_line"":864,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":862}",0e92ebd25af4fb0d8673cbbdb2c997dd63bdb2887e6df0c453110d39f7c093f1,language_reviewed,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.dada"",""ttp.r014.unit.sec.dada.exercises"",""ttp.r014.unit.sec.dada.exercise.01""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.dada/ttp.r014.unit.sec.dada.exercises/ttp.r014.unit.sec.dada.exercise.01,generated_stable_id,"{""answers"":[],""hints"":[],""solutions"":[],""status"":""source_has_none""}",,"[""ttp.r014.qa.section-dada-topology"",""ttp.r014.qa.section-dada-math"",""ttp.r014.qa.section-dada-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.dada.theorem.transitivity.proof,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,proof,ttp.r014.unit.sec.dada.theorem.transitivity,1,0001,generated:proof:sec:DaDA:01,Proof,Bukti,"{""end_line"":695,""path"":""authority/downloads/yaintt.tex"",""start_line"":692}",2d2a0328851f60ab5c23b1c0fc64241a801edf130b9c4b8e0d11ea933e108324,"{""end_line"":774,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":771}",dbb328538a26ca1ee98eb7fdac0d669f191f454eaf104356af0332ed1dcb9e56,language_reviewed,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.dada"",""ttp.r014.unit.sec.dada.subsection.divisibility"",""ttp.r014.unit.sec.dada.theorem.transitivity"",""ttp.r014.unit.sec.dada.theorem.transitivity.proof""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.dada/ttp.r014.unit.sec.dada.subsection.divisibility/ttp.r014.unit.sec.dada.theorem.transitivity/ttp.r014.unit.sec.dada.theorem.transitivity.proof,generated_stable_id,,,"[""ttp.r014.qa.section-dada-topology"",""ttp.r014.qa.section-dada-math"",""ttp.r014.qa.section-dada-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.dhke,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,en,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,section,ttp.r014.unit.chap.ieqdl,1,0001,sec:DHKE,Diffie-Hellman Key Exchange,,"{""end_line"":5766,""path"":""authority/downloads/yaintt.tex"",""start_line"":5524}",1d81170e61c5724677a54cbf06220060ee528068416d7c740a2232e5c51d666a,,,queued,rights.yaintt.text_and_author_assets,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.ieqdl"",""ttp.r014.unit.sec.dhke""]",ttp.r014.unit.book/ttp.r014.unit.chap.ieqdl/ttp.r014.unit.sec.dhke,source_label,,,"[""ttp.r014.qa.source-authority""]"
