schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,unit_id,order,order_key,segment_kind,expression_id,expression_order,expression_language,expression_locale,source_or_target,text_latex,content_sha256,locator,state,source_expression_id,target_expression_id,provenance,qa_event_ids
r014.backend.record,1.0.0,ttp.r014.segment.006,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.preface,6,0006,paragraph,ttp.r014.segment.006.expr.en,1,en,en,source,"The author gratefully acknowledges the work {\bf An Introductory
Course in Elementary Number Theory} by Wissam Raji [see
{\tt www.saylor.org/books/}] from which this was initially adapted. Raji's
text was released under the Creative Commons {\bf CC BY 3.0}\index{Creative Commons}
\begin{wrapfigure}[3]{r}{0.15\textwidth}
  \begin{center}
    \includegraphics[height=.7cm,clip]{by-sa.eps}
  \end{center}
\end{wrapfigure}
license, see
{\tt creativecommons.org/licenses/by/3.0}\ .\newline
This work is instead released under a {\bf CC BY-SA 4.0} license, see\newline
{\tt creativecommons.org/licenses/by-sa/4.0}\ \ .  (The\newline
difference is that if you build future works off of this one, you must also
release your derivative works with a license that allows further remixes over
which you have no control.)
",40f8b96fad4188f8c76cb40b02a390ca1a76708578a2d46e87128391231edb89,"{""end_line"":313,""path"":""authority/downloads/yaintt.tex"",""start_line"":298}",source_frozen,ttp.r014.segment.006.expr.en,ttp.r014.segment.006.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.006,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.preface,6,0006,paragraph,ttp.r014.segment.006.expr.id-id,2,id,id-ID,target,"Penulis menyampaikan penghargaan dan terima kasih atas karya {\bf An
Introductory Course in Elementary Number Theory} oleh Wissam Raji [lihat
  \href{https://www.saylor.org/books/}{Saylor Academy}], yang menjadi sumber
adaptasi awal buku ini. Karya
Raji diterbitkan dengan lisensi Creative Commons {\bf CC BY 3.0}
\index{Creative Commons}, lihat
  \href{https://creativecommons.org/licenses/by/3.0/}{ketentuan CC BY 3.0}.
Karya ini diterbitkan dengan lisensi
{\bf CC BY-SA 4.0}, lihat
  \href{https://creativecommons.org/licenses/by-sa/4.0/}{ketentuan CC BY-SA
4.0}. Perbedaannya adalah bahwa jika
Anda membangun karya baru berdasarkan karya ini, karya turunan tersebut juga
harus diterbitkan dengan lisensi yang mengizinkan orang lain membuat adaptasi
lebih lanjut yang tidak Anda kendalikan.
",33df03956d5bc325eb21e887e04cfc61349274e91601f134500484025db1acc3,"{""end_line"":334,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":321}",language_reviewed,ttp.r014.segment.006.expr.en,ttp.r014.segment.006.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.007,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.preface,7,0007,editorial_notice,ttp.r014.segment.007.expr.id-id,1,id,id-ID,target,"\noindent{\bf Catatan edisi bahasa Indonesia:} Edisi ini adalah terjemahan dan
adaptasi bahasa Indonesia yang dibuat dari sumber Jonathan A.~Poritz bertanda
waktu 7 Mei 2014 11:04 MDT. Perubahan bahasa dan teknis dicatat dalam manifes
edisi. Edisi ini bukan terbitan resmi dari Jonathan A.~Poritz, Wissam Raji, atau
Colorado State University -- Pueblo dan tidak menyiratkan dukungan mereka.
Edisi turunan ini tetap menggunakan lisensi CC BY-SA 4.0.
",2efebdc3721547c193aa17c31dd952c07b97c666795f33e15bb808419ed3e726,"{""end_line"":341,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":336}",language_reviewed,,ttp.r014.segment.007.expr.id-id,"{""kind"":""editorial_addition"",""reason"":""Indonesian derivative change, licensing, and non-endorsement notice""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.008,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.preface,8,0008,paragraph,ttp.r014.segment.008.expr.en,1,en,en,source,"This version: \timestamp.  Note this text will be frequently updated and
improved as the author has time, particularly during and immediately after
semesters in which it is being used in a class.  Therefore please check back
often to the website, which is {\tt www.poritz.net/jonathan/share/yaintt}.
",bb3d430b7147ec87ae6e16003500762b2f140d69ae06796e1d2b5f745c3b5b86,"{""end_line"":318,""path"":""authority/downloads/yaintt.tex"",""start_line"":315}",source_frozen,ttp.r014.segment.008.expr.en,ttp.r014.segment.008.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.008,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.preface,8,0008,paragraph,ttp.r014.segment.008.expr.id-id,2,id,id-ID,target,"Versi sumber: \idtimestamp. Perhatikan bahwa penulis akan sering memperbarui dan
menyempurnakan teks ini jika waktu memungkinkan, khususnya selama dan segera
setelah semester ketika buku ini digunakan dalam perkuliahan. Karena itu,
silakan sering memeriksa situs
  \href{https://www.poritz.net/jonathan/share/yaintt/}{resmi buku ini}.
",fa3a10a303e49f7fa038276089a11f4853704eb230cd10fa0c3f6725d0a918d7,"{""end_line"":347,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":343}",language_reviewed,ttp.r014.segment.008.expr.en,ttp.r014.segment.008.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.009,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.preface,9,0009,dedication,ttp.r014.segment.009.expr.en,1,en,en,source,"This work is dedicated to my insanely hardworking colleagues at Colorado State
University -- Pueblo whose dedication to their students, their scholarship, and
their communities is an inspiration.  While I was working on the first version
of this book, those colleagues stood up to some of the most benighted, ignorant
administrative nonsense I have seen in the more than thirty years I have been
involved in higher education.  As MLK said, ``The arc of the moral universe
is long, but it bends towards justice.'' -- It is selfless, intelligent, hard
work like yours that is doing the bending.
",25d8a5ba7450c6e0c5ddef2463aaf271a79e72a43c5f62e23f9e3bd508befaa5,"{""end_line"":327,""path"":""authority/downloads/yaintt.tex"",""start_line"":320}",source_frozen,ttp.r014.segment.009.expr.en,ttp.r014.segment.009.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.009,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.preface,9,0009,dedication,ttp.r014.segment.009.expr.id-id,2,id,id-ID,target,"Karya ini dipersembahkan kepada rekan-rekan saya di Colorado State University
-- Pueblo yang bekerja luar biasa keras. Dedikasi mereka kepada mahasiswa,
kegiatan ilmiah, dan komunitas mereka merupakan sumber inspirasi. Ketika saya
mengerjakan versi pertama buku ini, rekan-rekan tersebut melawan omong kosong
administratif yang sangat picik dan bebal, termasuk yang terburuk
yang pernah saya saksikan selama lebih dari tiga puluh tahun berkecimpung dalam
pendidikan tinggi. Seperti dikatakan MLK, ``Busur alam semesta moral itu
panjang, tetapi melengkung ke arah keadilan.'' Kerja keras kalian---yang cerdas
dan tanpa pamrih---membuatnya melengkung.
",45641c768ea95b68a37db0fde0273951b2efc818ca78ca2cffd06814ffae0945,"{""end_line"":357,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":349}",language_reviewed,ttp.r014.segment.009.expr.en,ttp.r014.segment.009.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.010,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.preface,10,0010,signature,ttp.r014.segment.010.expr.en,1,en,en,source,"\hfill Jonathan A.~ Poritz, 7 May 2014, Pueblo, CO, USA
",4592e538a9d53f557f72516c394ed4cf4943078f9a6bd3b9cb410e532f6cac75,"{""end_line"":330,""path"":""authority/downloads/yaintt.tex"",""start_line"":330}",source_frozen,ttp.r014.segment.010.expr.en,ttp.r014.segment.010.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.010,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.preface,10,0010,signature,ttp.r014.segment.010.expr.id-id,2,id,id-ID,target,"\hfill Jonathan A.~ Poritz, 7 Mei 2014, Pueblo, CO, AS
",87422fdd8063e4d8dff4f7a87043da124ff8b78782521a245d376e767d9c8e05,"{""end_line"":360,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":360}",language_reviewed,ttp.r014.segment.010.expr.en,ttp.r014.segment.010.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.011,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.release-notes,11,0011,heading,ttp.r014.segment.011.expr.en,1,en,en,source,"\chapter*{Release Notes}
",7a70444ffcf579994c88d1dce48a5684a9637b099425ed2b56a93980c47f49d8,"{""end_line"":334,""path"":""authority/downloads/yaintt.tex"",""start_line"":334}",source_frozen,ttp.r014.segment.011.expr.en,ttp.r014.segment.011.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.011,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.release-notes,11,0011,heading,ttp.r014.segment.011.expr.id-id,2,id,id-ID,target,"\chapter*{Catatan Rilis}
",f0c93684131245961627bb26de724f0c2049b7adf96203c7645972884a6e1978,"{""end_line"":364,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":364}",language_reviewed,ttp.r014.segment.011.expr.en,ttp.r014.segment.011.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.012,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.frontmatter.release-notes,12,0012,paragraph,ttp.r014.segment.012.expr.en,1,en,en,source,"This version of {\it YAINTT} has a particular emphasis on connections to
cryptology.  The cryptologic material appears in Chapter~\ref{chap:Crypto}
and \S\S~\ref{sec:DHKE} and \ref{sec:tEGC}, arising naturally (I hope) out
of the ambient number theory.  The main cryptologic applications -- being
the RSA cryptosystem\index{RSA!cryptosystem}, Diffie-Hellman key
exchange\index{Diffie-Hellman key exchange}, and the ElGamal
cryptosystem\index{ElGamal cryptosystem} -- come out so naturally from
considerations of Euler's Theorem\index{Euler's Theorem}, primitive
roots\index{primitive root}, and indices\index{index} that it renders quite
ironic G.H.~Hardy's assertion \cite{hardy2005mathematician} of the purity and
eternal inapplicability of number theory.
",865f594790ac47ea53950b59589981bb7c463150c2a52388db0ee6658c2930d2,"{""end_line"":345,""path"":""authority/downloads/yaintt.tex"",""start_line"":335}",source_frozen,ttp.r014.segment.012.expr.en,ttp.r014.segment.012.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
